date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets
2017-08-05,2017,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,Semifinals,3,Kokkinakis T.,Berdych T.,454.0,14.0,85.0,2480.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,14,3.0
2017-08-05,2017,Citi Open,ATP500,Outdoor,Hard,Quarterfinals,3,Nishikori K.,Paul T.,9.0,225.0,3140.0,229.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,127,3.0
2017-08-05,2017,Citi Open,ATP500,Outdoor,Hard,Quarterfinals,3,Zverev A.,Medvedev D.,8.0,50.0,3150.0,902.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0
2017-08-05,2017,Generali Open,ATP250,Outdoor,Clay,The Final,3,Kohlschreiber P.,Sousa J.,47.0,62.0,930.0,785.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,82,2.0
2017-08-06,2017,Citi Open,ATP500,Outdoor,Hard,The Final,3,Zverev A.,Anderson K.,8.0,45.0,3150.0,960.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0
2017-08-06,2017,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,The Final,3,Querrey S.,Kokkinakis T.,24.0,454.0,1740.0,85.0,6.0,3.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,92,3.0
2017-08-06,2017,Citi Open,ATP500,Outdoor,Hard,Semifinals,3,Zverev A.,Nishikori K.,8.0,9.0,3150.0,3140.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Paire B.,Young D.,41.0,61.0,1085.0,820.0,6.0,3.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,111,3.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Haase R.,Ramos-Vinolas A.,52.0,23.0,888.0,1815.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,61,2.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Kyrgios N.,Troicki V.,24.0,45.0,1680.0,1000.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,82,2.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Johnson S.,22.0,35.0,1915.0,1205.0,2.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,119,3.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Schwartzman D.,Opelka R.,36.0,165.0,1180.0,338.0,6.0,3.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,165,3.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Zverev M.,Gombos N.,26.0,88.0,1461.0,612.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,53,3.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Harrison R.,Fabbiano T.,44.0,91.0,1018.0,597.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,43,2.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Gasquet R.,Schnur B.,29.0,197.0,1390.0,280.0,7.0,6.0,5.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,103,3.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Del Potro J.M.,Isner J.,31.0,19.0,1325.0,2145.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,91,2.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Donaldson J.,Pouille L.,66.0,18.0,720.0,2255.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,36,2.0
2017-08-07,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Ferrer D.,Edmund K.,33.0,43.0,1255.0,1023.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,40,3.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Escobedo E.,Basilashvili N.,85.0,63.0,618.0,735.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,18,2.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Polansky P.,Pospisil V.,116.0,75.0,488.0,672.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,5,2.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Medvedev D.,42.0,48.0,1031.0,957.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,112,2.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Youzhny M.,55.0,98.0,876.0,560.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,104,2.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Chung H.,Lopez F.,56.0,28.0,861.0,1390.0,6.0,1.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,56,3.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Lorenzi P.,Tiafoe F.,38.0,84.0,1123.0,619.0,7.0,6.0,0.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,37,3.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Bautista Agut R.,Smyczek T.,16.0,224.0,2335.0,232.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,161,2.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Carreno Busta P.,Khachanov K.,15.0,30.0,2350.0,1330.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,146,3.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Sugita Y.,13.0,46.0,2560.0,978.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,137,3.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Anderson K.,Sela D.,32.0,77.0,1260.0,660.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,111,2.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Sock J.,Herbert P.H.,17.0,69.0,2335.0,707.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,55,2.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Shapovalov D.,Dutra Silva R.,143.0,503.0,394.0,70.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,120,3.0
2017-08-08,2017,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,Millot V.,20.0,155.0,1990.0,369.0,4.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,92,3.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Donaldson J.,Paire B.,66.0,41.0,720.0,1085.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,36,2.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Schwartzman D.,Thiem D.,36.0,7.0,1180.0,4065.0,6.0,4.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,165,3.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Haase R.,Escobedo E.,52.0,85.0,888.0,618.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,61,2.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Harrison R.,16.0,44.0,2335.0,1018.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,161,2.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,Nishikori K.,22.0,9.0,1915.0,3320.0,6.0,7.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,119,3.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Polansky P.,3.0,116.0,6545.0,488.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,163,2.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Zverev M.,11.0,26.0,3070.0,1461.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,135,3.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Ferrer D.,Sock J.,33.0,17.0,1255.0,2335.0,7.0,6.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,40,3.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Coric B.,2.0,55.0,7465.0,876.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,207,2.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Gasquet R.,8.0,29.0,3560.0,1390.0,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,226,3.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov D.,Del Potro J.M.,143.0,31.0,394.0,1325.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,120,2.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Anderson K.,Carreno Busta P.,32.0,15.0,1260.0,2350.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,111,2.0
2017-08-09,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Kyrgios N.,Lorenzi P.,24.0,38.0,1680.0,1123.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,82,2.0
2017-08-10,2017,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Schwartzman D.,Donaldson J.,36.0,66.0,1180.0,720.0,0.0,6.0,7.0,5.0,7.0,5.0,,,,,2.0,1.0,Completed,165,3.0
2017-08-10,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Chung H.,Goffin D.,56.0,13.0,861.0,2560.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,56,2.0
2017-08-10,2017,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Bautista Agut R.,Monfils G.,16.0,22.0,2335.0,1915.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,161,3.0
2017-08-10,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Mannarino A.,Raonic M.,42.0,10.0,1031.0,3220.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,112,2.0
2017-08-10,2017,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Ferrer D.,3.0,33.0,6545.0,1255.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,163,3.0
2017-08-10,2017,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Anderson K.,Querrey S.,32.0,20.0,1260.0,1990.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,111,2.0
2017-08-10,2017,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Kyrgios N.,8.0,24.0,3560.0,1680.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,226,2.0
2017-08-10,2017,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Haase R.,Dimitrov G.,52.0,11.0,888.0,3070.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,61,3.0
2017-08-10,2017,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Querrey S.,Tsonga J.W.,20.0,12.0,1990.0,2805.0,6.0,1.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,92,3.0
2017-08-11,2017,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Shapovalov D.,Mannarino A.,143.0,42.0,394.0,1031.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,120,3.0
2017-08-11,2017,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Mannarino A.,Chung H.,42.0,56.0,1031.0,861.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,112,2.0
2017-08-11,2017,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Shapovalov D.,Nadal R.,143.0,2.0,394.0,7465.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,120,3.0
2017-08-11,2017,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Haase R.,Schwartzman D.,52.0,36.0,888.0,1180.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,61,3.0
2017-08-11,2017,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Bautista Agut R.,3.0,16.0,6545.0,2335.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,163,2.0
2017-08-12,2017,Rogers Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Federer R.,Haase R.,3.0,52.0,6545.0,888.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,163,2.0
2017-08-12,2017,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Zverev A.,Anderson K.,8.0,32.0,3560.0,1260.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0
2017-08-13,2017,Rogers Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Zverev A.,Shapovalov D.,8.0,143.0,3560.0,394.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,226,2.0
2017-08-13,2017,Rogers Masters,Masters 1000,Outdoor,Hard,The Final,3,Zverev A.,Federer R.,8.0,3.0,3560.0,6545.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0
2017-08-13,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Muller G.,Harrison R.,22.0,43.0,1885.0,1047.0,6.0,4.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,41,3.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Lopez F.,Chung H.,34.0,49.0,1250.0,951.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,74,2.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Gasquet R.,Smith J.P.,29.0,218.0,1390.0,234.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,103,2.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Karlovic I.,Vesely J.,44.0,52.0,1045.0,910.0,6.0,3.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,40,3.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Krueger M.,Paire B.,244.0,41.0,206.0,1085.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3,2.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Paul T.,Young D.,175.0,57.0,319.0,830.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,49,2.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Medvedev D.,25.0,51.0,1545.0,919.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,129,2.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Tiafoe F.,Marterer M.,87.0,121.0,622.0,466.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,95,2.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,Kozlov S.,20.0,133.0,2060.0,421.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,92,2.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Sousa J.,Edmund K.,54.0,45.0,890.0,1017.0,6.0,3.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,73,3.0
2017-08-14,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Isner J.,Troicki V.,19.0,47.0,2110.0,965.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,130,2.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Youzhny M.,24.0,93.0,1735.0,586.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,114,3.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Zverev M.,Verdasco F.,26.0,40.0,1474.0,1115.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,53,2.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Ramanathan R.,Eubanks C.,180.0,374.0,308.0,116.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,11,3.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Dolgopolov O.,Anderson K.,71.0,27.0,691.0,1440.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,31,2.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Del Potro J.M.,Berdych T.,30.0,15.0,1370.0,2390.0,3.0,6.0,7.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,91,3.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Khachanov K.,Schwartzman D.,32.0,33.0,1320.0,1315.0,6.0,1.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,141,3.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Kyrgios N.,Goffin D.,23.0,13.0,1770.0,2560.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,82,2.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Haase R.,36.0,35.0,1191.0,1203.0,2.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,112,3.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Sugita Y.,Sock J.,46.0,16.0,980.0,2335.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,35,2.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Basilashvili N.,Coric B.,65.0,50.0,739.0,921.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,111,2.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Donaldson J.,Bautista Agut R.,60.0,14.0,793.0,2425.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,36,2.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Carreno Busta P.,Lorenzi P.,17.0,38.0,2305.0,1135.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,146,2.0
2017-08-15,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Ferrer D.,Johnson S.,31.0,37.0,1345.0,1170.0,6.0,1.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,40,3.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Krueger M.,30.0,244.0,1370.0,206.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,91,2.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Karlovic I.,Tsonga J.W.,44.0,12.0,1045.0,2770.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,40,2.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Paul T.,19.0,175.0,2110.0,319.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,130,2.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Thiem D.,Fognini F.,8.0,25.0,4030.0,1545.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,173,2.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Ferrer D.,Tipsarevic J.,31.0,69.0,1345.0,710.0,6.0,4.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,40,3.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Lopez F.,11.0,34.0,3070.0,1250.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,135,2.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Sugita Y.,Sousa J.,46.0,54.0,980.0,890.0,3.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,35,3.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Zverev M.,17.0,26.0,2305.0,1474.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,146,2.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Kyrgios N.,Dolgopolov O.,23.0,71.0,1770.0,691.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,82,2.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe F.,Zverev A.,87.0,7.0,622.0,4470.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,95,3.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Donaldson J.,Ramanathan R.,60.0,180.0,793.0,308.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,36,3.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Muller G.,24.0,22.0,1735.0,1885.0,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,114,3.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov K.,Fabbiano T.,32.0,85.0,1320.0,626.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,141,2.0
2017-08-16,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Basilashvili N.,Harrison C.,65.0,240.0,739.0,209.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,111,2.0
2017-08-17,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Ferrer D.,Carreno Busta P.,31.0,17.0,1345.0,2305.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,40,2.0
2017-08-17,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Isner J.,Tiafoe F.,19.0,87.0,2110.0,622.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,130,2.0
2017-08-17,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Thiem D.,Mannarino A.,8.0,36.0,4030.0,1191.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,173,2.0
2017-08-17,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Donaldson J.,Basilashvili N.,60.0,65.0,793.0,739.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,36,2.0
2017-08-17,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Sugita Y.,Khachanov K.,46.0,32.0,980.0,1320.0,6.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,35,3.0
2017-08-17,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Dimitrov G.,Del Potro J.M.,11.0,30.0,3070.0,1370.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,135,2.0
2017-08-17,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Gasquet R.,2.0,29.0,7555.0,1390.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0
2017-08-17,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Mannarino A.,Querrey S.,36.0,20.0,1191.0,2060.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,112,2.0
2017-08-18,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Isner J.,Donaldson J.,19.0,60.0,2110.0,793.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,130,2.0
2017-08-18,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Dimitrov G.,Sugita Y.,11.0,46.0,3070.0,980.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,135,2.0
2017-08-18,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Kyrgios N.,Karlovic I.,23.0,44.0,1770.0,1045.0,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,82,3.0
2017-08-18,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Ramos-Vinolas A.,2.0,24.0,7555.0,1735.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,207,2.0
2017-08-19,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Thiem D.,31.0,8.0,1345.0,4030.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,40,2.0
2017-08-19,2017,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Kyrgios N.,Nadal R.,23.0,2.0,1770.0,7555.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,82,2.0
