date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets,s1win,s1loss,s1win(%)
2018-08-09,2018,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Paire B.,1.0,55.0,9310.0,920.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,207,2.0,206,17,92.0
2018-08-09,2018,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Djokovic N.,27.0,10.0,1534.0,3355.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,170,3.0,166,18,90.0
2018-08-09,2018,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Medvedev D.,3.0,68.0,5665.0,822.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,226,2.0,226,18,93.0
2018-08-10,2018,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Wawrinka S.,1.0,195.0,9310.0,290.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,207,2.0,206,15,93.0
2018-08-10,2018,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Zverev A.,27.0,3.0,1534.0,5665.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,170,3.0,166,27,86.0
2018-08-11,2018,Rogers Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Tsitsipas S.,Anderson K.,27.0,6.0,1534.0,4355.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,170,3.0,166,21,89.0
2018-08-11,2018,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Cilic M.,1.0,7.0,9310.0,3905.0,2.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,207,3.0,206,27,88.0
2018-08-12,2018,Rogers Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Nadal R.,Khachanov K.,1.0,38.0,9310.0,1175.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,23,90.0
2018-08-12,2018,Rogers Masters,Masters 1000,Outdoor,Hard,The Final,3,Nadal R.,Tsitsipas S.,1.0,27.0,9310.0,1534.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,207,2.0,206,33,86.0
2018-08-14,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3,Djokovic N.,Johnson S.,10.0,33.0,3445.0,1235.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,216,2.0,216,10,96.0
2018-08-15,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Mannarino A.,10.0,28.0,3445.0,1410.0,4.0,6.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,216,3.0,216,21,91.0
2018-08-15,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Gojowczyk P.,2.0,47.0,6480.0,1013.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,163,2.0,163,8,95.0
2018-08-17,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Raonic M.,10.0,29.0,3445.0,1395.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,216,3.0,216,13,94.0
2018-08-17,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Mayer L.,2.0,50.0,6480.0,987.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,163,2.0,163,9,95.0
2018-08-17,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Dimitrov G.,10.0,5.0,3445.0,4700.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,216,3.0,216,23,90.0
2018-08-18,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Cilic M.,10.0,7.0,3445.0,4085.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,216,3.0,216,27,89.0
2018-08-18,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Wawrinka S.,2.0,151.0,6480.0,380.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,163,3.0,163,15,92.0
2018-08-19,2018,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3,Medvedev D.,Basic M.,57.0,81.0,952.0,713.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,195,2.0,195,3,98.0
2018-08-19,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,The Final,3,Djokovic N.,Federer R.,10.0,2.0,3445.0,6480.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,216,2.0,216,12,95.0
2018-08-19,2018,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Federer R.,Goffin D.,2.0,11.0,6480.0,3085.0,7.0,6.0,1.0,1.0,,,,,,,1.0,0.0,Retired,163,1.0,163,19,90.0
2018-08-20,2018,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3,Berrettini M.,Benneteau J.,60.0,58.0,899.0,911.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,107,2.0,104,2,98.0
2018-08-21,2018,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3,Berrettini M.,Basilashvili N.,60.0,36.0,899.0,1152.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,107,2.0,104,17,86.0
2018-08-21,2018,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3,Medvedev D.,De Minaur A.,57.0,43.0,952.0,1043.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,195,2.0,195,18,92.0
2018-08-22,2018,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,3rd Round,3,Medvedev D.,Andreozzi G.,57.0,118.0,952.0,475.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,195,2.0,195,3,98.0
2018-08-24,2018,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Harrison R.,57.0,56.0,952.0,955.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,195,2.0,195,3,98.0
2018-08-25,2018,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,The Final,3,Medvedev D.,Johnson S.,57.0,34.0,952.0,1235.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,195,2.0,195,10,95.0
2018-08-25,2018,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,Semifinals,3,Medvedev D.,Daniel T.,57.0,76.0,952.0,750.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,195,2.0,195,6,97.0
2018-08-27,2018,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Donskoy E.,36.0,80.0,1182.0,718.0,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,195,3.0,195,5,98.0
2018-08-27,2018,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Robredo T.,15.0,214.0,2042.0,260.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,170,3.0,166,1,99.0
2018-08-28,2018,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Basic M.,9.0,81.0,3485.0,713.0,6.0,3.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,173,3.0,173,3,98.0
2018-08-28,2018,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Ferrer D.,1.0,148.0,10040.0,390.0,6.0,3.0,3.0,4.0,,,,,,,1.0,0.0,Retired,207,1.0,206,8,96.0
2018-08-28,2018,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Fucsovics M.,6.0,41.0,4445.0,1072.0,6.0,3.0,3.0,6.0,6.0,4.0,6.0,0.0,,,3.0,1.0,Completed,216,4.0,216,16,93.0
2018-08-28,2018,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Polansky P.,4.0,119.0,4845.0,468.0,6.0,2.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,226,3.0,226,3,99.0
2018-08-29,2018,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Johnson S.,9.0,31.0,3485.0,1340.0,6.0,7.0,6.0,3.0,5.0,7.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,173,5.0,173,10,95.0
2018-08-29,2018,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Nishioka Y.,2.0,177.0,7080.0,323.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,163,3.0,163,5,97.0
2018-08-29,2018,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,Tsitsipas S.,36.0,15.0,1182.0,2042.0,6.0,4.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,195,4.0,195,33,86.0
2018-08-30,2018,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Mahut N.,4.0,131.0,4845.0,433.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,226,3.0,226,3,99.0
2018-08-30,2018,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Pospisil V.,1.0,88.0,10040.0,642.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,207,3.0,206,9,96.0
2018-08-30,2018,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Paire B.,2.0,56.0,7080.0,955.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,163,3.0,163,17,91.0
2018-08-31,2018,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Sandgren T.,6.0,61.0,4445.0,876.0,6.0,1.0,6.0,3.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,216,4.0,216,11,95.0
2018-08-31,2018,US Open,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Fritz T.,9.0,74.0,3485.0,780.0,3.0,6.0,6.0,3.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,173,4.0,173,14,93.0
2018-08-31,2018,US Open,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Khachanov K.,1.0,26.0,10040.0,1525.0,5.0,7.0,7.0,5.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,207,4.0,206,23,90.0
2018-09-01,2018,US Open,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Kyrgios N.,2.0,30.0,7080.0,1345.0,6.0,4.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,163,3.0,163,13,93.0
2018-09-02,2018,US Open,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Gasquet R.,6.0,25.0,4445.0,1535.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,216,3.0,216,17,93.0
2018-09-02,2018,US Open,Grand Slam,Outdoor,Hard,4th Round,5,Thiem D.,Anderson K.,9.0,5.0,3485.0,4615.0,7.0,5.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,173,3.0,173,21,89.0
2018-09-02,2018,US Open,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Basilashvili N.,1.0,37.0,10040.0,1152.0,6.0,3.0,6.0,3.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,207,4.0,206,17,92.0
2018-09-03,2018,US Open,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Sousa J.,6.0,68.0,4445.0,816.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,216,3.0,216,8,96.0
2018-09-05,2018,US Open,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Thiem D.,1.0,9.0,10040.0,3485.0,0.0,6.0,6.0,4.0,7.0,5.0,6.0,7.0,7.0,6.0,3.0,2.0,Completed,207,5.0,206,21,91.0
2018-09-06,2018,US Open,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Millman J.,6.0,55.0,4445.0,963.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,216,3.0,216,14,94.0
2018-09-08,2018,US Open,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Nishikori K.,6.0,19.0,4445.0,1755.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,23,90.0
2018-09-09,2018,US Open,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Del Potro J.M.,6.0,3.0,4445.0,5500.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,216,3.0,216,11,95.0
2018-09-18,2018,St. Petersburg Open,ATP250,Indoor,Hard,1st Round,3,Berrettini M.,Garcia-Lopez G.,62.0,80.0,864.0,708.0,7.0,6.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,107,3.0,104,5,95.0
2018-09-18,2018,St. Petersburg Open,ATP250,Indoor,Hard,1st Round,3,Medvedev D.,Sousa J.,35.0,49.0,1262.0,986.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,195,2.0,195,8,96.0
2018-09-20,2018,St. Petersburg Open,ATP250,Indoor,Hard,2nd Round,3,Thiem D.,Struff J.L.,8.0,50.0,3665.0,980.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,23,88.0
2018-09-20,2018,St. Petersburg Open,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Kukushkin M.,35.0,87.0,1262.0,656.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,195,2.0,195,8,96.0
2018-09-21,2018,St. Petersburg Open,ATP250,Indoor,Hard,Quarterfinals,3,Thiem D.,Medvedev D.,8.0,35.0,3665.0,1262.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,173,3.0,173,18,91.0
2018-09-22,2018,St. Petersburg Open,ATP250,Indoor,Hard,Semifinals,3,Thiem D.,Bautista Agut R.,8.0,26.0,3665.0,1570.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,173,2.0,173,22,89.0
2018-09-23,2018,St. Petersburg Open,ATP250,Indoor,Hard,The Final,3,Thiem D.,Klizan M.,8.0,65.0,3665.0,823.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,173,2.0,173,8,96.0
2018-09-26,2018,Chengdu Open,ATP250,Outdoor,Hard,1st Round,3,Berrettini M.,Gunneswaran P.,60.0,164.0,869.0,349.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,107,2.0,104,2,98.0
2018-10-01,2018,Rakuten Japan Open Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Medvedev D.,Schwartzman D.,32.0,14.0,1287.0,2110.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,195,2.0,195,29,87.0
2018-10-02,2018,China Open,ATP500,Outdoor,Hard,1st Round,3,Rublev A.,Sousa J.,68.0,43.0,795.0,1056.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,154,2.0,147,8,95.0
2018-10-02,2018,China Open,ATP500,Outdoor,Hard,1st Round,3,Zverev A.,Bautista Agut R.,5.0,26.0,4890.0,1570.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,22,91.0
2018-10-02,2018,China Open,ATP500,Outdoor,Hard,1st Round,3,Berrettini M.,Mayer L.,58.0,52.0,879.0,965.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,107,2.0,104,9,92.0
2018-10-02,2018,Rakuten Japan Open Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas S.,Daniel T.,15.0,72.0,1962.0,763.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,170,2.0,166,6,97.0
2018-10-03,2018,Rakuten Japan Open Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Medvedev D.,Klizan M.,32.0,51.0,1287.0,967.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,195,2.0,195,8,96.0
2018-10-04,2018,Rakuten Japan Open Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,De Minaur A.,15.0,38.0,1962.0,1208.0,6.0,3.0,5.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,170,3.0,166,18,90.0
2018-10-05,2018,Rakuten Japan Open Tennis Championships,ATP500,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Raonic M.,32.0,20.0,1287.0,1755.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,195,2.0,195,13,94.0
2018-10-06,2018,Rakuten Japan Open Tennis Championships,ATP500,Outdoor,Hard,Semifinals,3,Medvedev D.,Shapovalov D.,32.0,31.0,1287.0,1295.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,195,2.0,195,16,92.0
2018-10-07,2018,Rakuten Japan Open Tennis Championships,ATP500,Outdoor,Hard,The Final,3,Medvedev D.,Nishikori K.,32.0,12.0,1287.0,2520.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,195,2.0,195,23,89.0
2018-10-08,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,1st Round,3,Tsitsipas S.,Monfils G.,15.0,37.0,1987.0,1195.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,170,3.0,166,16,91.0
2018-10-09,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,1st Round,3,Medvedev D.,Zhang Ze,22.0,216.0,1762.0,257.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,195,3.0,195,1,99.0
2018-10-09,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Chardy J.,3.0,41.0,6445.0,1100.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,216,2.0,216,20,92.0
2018-10-10,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Khachanov K.,15.0,27.0,1987.0,1605.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,170,2.0,166,23,88.0
2018-10-10,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Basilashvili N.,5.0,23.0,4755.0,1757.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,17,93.0
2018-10-10,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Medvedev D.,2.0,22.0,6900.0,1762.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,163,3.0,163,18,90.0
2018-10-11,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Bautista Agut R.,2.0,28.0,6900.0,1570.0,6.0,3.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,163,3.0,163,22,88.0
2018-10-11,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,De Minaur A.,5.0,33.0,4755.0,1238.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,18,93.0
2018-10-11,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Cecchinato M.,3.0,21.0,6445.0,1768.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,216,2.0,216,5,98.0
2018-10-12,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Nishikori K.,2.0,12.0,6900.0,2730.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,163,2.0,163,23,88.0
2018-10-12,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Anderson K.,3.0,8.0,6445.0,3640.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,216,2.0,216,21,91.0
2018-10-12,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3,Zverev A.,Edmund K.,5.0,14.0,4755.0,1990.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,14,94.0
2018-10-13,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Zverev A.,3.0,5.0,6445.0,4755.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,216,2.0,216,27,89.0
2018-10-14,2018,Shanghai Masters,Masters 1000,Outdoor,Hard,The Final,3,Djokovic N.,Coric B.,3.0,19.0,6445.0,1815.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,216,2.0,216,18,92.0
2018-10-17,2018,Stockholm Open,ATP250,Indoor,Hard,2nd Round,3,Tsitsipas S.,Millman J.,16.0,33.0,2007.0,1233.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,170,3.0,166,14,92.0
2018-10-18,2018,Kremlin Cup,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Lajovic D.,21.0,50.0,1797.0,950.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,195,2.0,195,17,92.0
2018-10-19,2018,Kremlin Cup,ATP250,Indoor,Hard,Quarterfinals,3,Medvedev D.,Berankis R.,21.0,107.0,1797.0,545.0,6.0,2.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,195,3.0,195,8,96.0
2018-10-19,2018,Stockholm Open,ATP250,Indoor,Hard,Quarterfinals,3,Tsitsipas S.,Kohlschreiber P.,16.0,35.0,2007.0,1215.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,170,2.0,166,15,92.0
2018-10-20,2018,Stockholm Open,ATP250,Indoor,Hard,Semifinals,3,Tsitsipas S.,Fognini F.,16.0,14.0,2007.0,2315.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,170,2.0,166,23,88.0
2018-10-21,2018,Stockholm Open,ATP250,Indoor,Hard,The Final,3,Tsitsipas S.,Gulbis E.,16.0,145.0,2007.0,404.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,170,2.0,166,5,97.0
2018-10-22,2018,Erste Bank Open,ATP500,Indoor,Hard,1st Round,3,Rublev A.,Kudla D.,76.0,62.0,715.0,837.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,154,2.0,147,9,94.0
2018-10-23,2018,Erste Bank Open,ATP500,Indoor,Hard,1st Round,3,Thiem D.,Bemelmans R.,7.0,134.0,3825.0,434.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,173,2.0,173,2,99.0
2018-10-23,2018,Swiss Indoors,ATP500,Indoor,Hard,1st Round,3,Medvedev D.,Marterer M.,20.0,67.0,1842.0,786.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,195,2.0,195,5,98.0
2018-10-23,2018,Swiss Indoors,ATP500,Indoor,Hard,1st Round,3,Federer R.,Krajinovic F.,3.0,35.0,6260.0,1235.0,6.0,2.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,163,3.0,163,16,91.0
2018-10-24,2018,Swiss Indoors,ATP500,Indoor,Hard,1st Round,3,Tsitsipas S.,Chardy J.,16.0,41.0,2155.0,1110.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,170,2.0,166,20,89.0
2018-10-24,2018,Swiss Indoors,ATP500,Indoor,Hard,1st Round,3,Zverev A.,Haase R.,5.0,47.0,5025.0,1045.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,226,2.0,226,13,95.0
2018-10-25,2018,Erste Bank Open,ATP500,Indoor,Hard,2nd Round,3,Thiem D.,Querrey S.,7.0,56.0,3825.0,920.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,11,94.0
2018-10-25,2018,Swiss Indoors,ATP500,Indoor,Hard,2nd Round,3,Medvedev D.,Seppi A.,20.0,43.0,1842.0,1096.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,195,2.0,195,5,98.0
2018-10-25,2018,Swiss Indoors,ATP500,Indoor,Hard,2nd Round,3,Zverev A.,Popyrin A.,5.0,174.0,5025.0,315.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,10,96.0
2018-10-25,2018,Swiss Indoors,ATP500,Indoor,Hard,2nd Round,3,Federer R.,Struff J.L.,3.0,52.0,6260.0,935.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,163,2.0,163,23,88.0
2018-10-25,2018,Swiss Indoors,ATP500,Indoor,Hard,2nd Round,3,Tsitsipas S.,Gojowczyk P.,16.0,60.0,2155.0,856.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,170,2.0,166,8,95.0
2018-10-26,2018,Swiss Indoors,ATP500,Indoor,Hard,Quarterfinals,3,Federer R.,Simon G.,3.0,32.0,6260.0,1290.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,163,3.0,163,13,93.0
2018-10-26,2018,Swiss Indoors,ATP500,Indoor,Hard,Quarterfinals,3,Zverev A.,Bautista Agut R.,5.0,26.0,5025.0,1650.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,226,2.0,226,22,91.0
2018-10-26,2018,Swiss Indoors,ATP500,Indoor,Hard,Quarterfinals,3,Medvedev D.,Tsitsipas S.,20.0,16.0,1842.0,2155.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,195,3.0,195,33,86.0
2018-10-27,2018,Swiss Indoors,ATP500,Indoor,Hard,Semifinals,3,Federer R.,Medvedev D.,3.0,20.0,6260.0,1842.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,163,2.0,163,18,90.0
2018-10-28,2018,Swiss Indoors,ATP500,Indoor,Hard,The Final,3,Federer R.,Copil M.,3.0,93.0,6260.0,608.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,163,2.0,163,1,99.0
2018-10-30,2018,BNP Paribas Masters,Masters 1000,Indoor,Hard,2nd Round,3,Djokovic N.,Sousa J.,2.0,48.0,7445.0,1017.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,216,2.0,216,8,96.0
2018-10-30,2018,BNP Paribas Masters,Masters 1000,Indoor,Hard,1st Round,3,Medvedev D.,Carreno Busta P.,17.0,24.0,1977.0,1705.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,195,2.0,195,24,89.0
2018-10-31,2018,BNP Paribas Masters,Masters 1000,Indoor,Hard,2nd Round,3,Zverev A.,Tiafoe F.,5.0,44.0,5115.0,1055.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,16,93.0
2018-10-31,2018,BNP Paribas Masters,Masters 1000,Indoor,Hard,2nd Round,3,Federer R.,Raonic M.,3.0,21.0,6260.0,1810.0,,,,,,,,,,,,,Walkover,163,0.0,163,13,93.0
